smi,mass,z,ccs,name,superclass,class,subclass,adduct,tag
O=C(OCc1nnc(-c2cccs2)o1)C1CCCN(C(=O)c2cccc3ccccc23)C1,446.118,-1,199.33,"[5-(thiophen-2-yl)-1,3,4-oxadiazol-2-yl]methyl 1-(naphthalene-1-carbonyl)piperidine-3-carboxylate",Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M-H]-,METLIN
COc1cc(C#N)ccc1OCC(=O)N1CCC2CCCCC2C1,329.186,1,186.05,3-methoxy-4-[2-(octahydro-1H-isoquinolin-2-yl)-2-oxoethoxy]benzonitrile,Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+H]+,METLIN
COc1cc(C#N)ccc1OCC(=O)N1CCC2CCCCC2C1,351.1679,1,197.67,3-methoxy-4-[2-(octahydro-1H-isoquinolin-2-yl)-2-oxoethoxy]benzonitrile,Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+Na]+,METLIN
O=C1COc2ccc(C(=O)N3CCC(C(=O)N4CCCCC4)CC3)cc2N1,372.1918,1,194.02,"6-[4-(piperidine-1-carbonyl)piperidine-1-carbonyl]-2,4-dihydro-1,4-benzoxazin-3-one",Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+H]+,METLIN
O=C1COc2ccc(C(=O)N3CCC(C(=O)N4CCCCC4)CC3)cc2N1,394.1737,1,203.84,"6-[4-(piperidine-1-carbonyl)piperidine-1-carbonyl]-2,4-dihydro-1,4-benzoxazin-3-one",Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+Na]+,METLIN
O=C1COc2ccc(C(=O)N3CCC(C(=O)N4CCCCC4)CC3)cc2N1,370.1772,-1,188.51,"6-[4-(piperidine-1-carbonyl)piperidine-1-carbonyl]-2,4-dihydro-1,4-benzoxazin-3-one",Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M-H]-,METLIN
COc1cc(C(=O)N2CCCC3CCCCC32)cc(OC)c1OC,334.2013,1,184.87,"1-(3,4,5-trimethoxybenzoyl)-octahydro-2H-quinoline",Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+H]+,METLIN
COc1cc(C(=O)N2CCCC3CCCCC32)cc(OC)c1OC,356.1832,1,198.37,"1-(3,4,5-trimethoxybenzoyl)-octahydro-2H-quinoline",Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+Na]+,METLIN
O=C(c1cccc2cccnc12)N1CCC(C(=O)N2CCCCCC2)CC1,366.2176,1,186.23,8-[4-(azepane-1-carbonyl)piperidine-1-carbonyl]quinoline,Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+H]+,METLIN
O=C(c1cccc2cccnc12)N1CCC(C(=O)N2CCCCCC2)CC1,388.1995,1,193.2,8-[4-(azepane-1-carbonyl)piperidine-1-carbonyl]quinoline,Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+Na]+,METLIN
Cc1nc(-c2ccc(CNC(=O)C3CCCN(C(=O)c4cccc5ccccc45)C3)o2)cs1,458.1544,-1,208.87,"N-{[5-(2-methyl-1,3-thiazol-4-yl)furan-2-yl]methyl}-1-(naphthalene-1-carbonyl)piperidine-3-carboxamide",Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M-H]-,METLIN
CCC(C)C(=O)N1CCC(NC(=O)c2ccccc2)CC1,289.1911,1,173.58,N-[1-(2-methylbutanoyl)piperidin-4-yl]benzamide,Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+H]+,METLIN
CCC(C)C(=O)N1CCC(NC(=O)c2ccccc2)CC1,287.1765,-1,177.97,N-[1-(2-methylbutanoyl)piperidin-4-yl]benzamide,Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M-H]-,METLIN
CC1CC(C)CN(C(=O)Cn2nnn(-c3cccs3)c2=O)C1,322.1332,1,176.08,"1-[2-(3,5-dimethylpiperidin-1-yl)-2-oxoethyl]-4-(thiophen-2-yl)-1,2,3,4-tetrazol-5-one",Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+H]+,METLIN
CC1CCCCN1C(=O)CSc1nnc(-c2ccc(Br)o2)n1Cc1ccccc1,475.0798,1,207.36,"2-{[4-benzyl-5-(5-bromofuran-2-yl)-1,2,4-triazol-3-yl]sulfanyl}-1-(2-methylpiperidin-1-yl)ethanone",Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+H]+,METLIN
CC1CCCCN1C(=O)CSc1nnc(-c2ccc(Br)o2)n1Cc1ccccc1,473.0652,-1,207.2,"2-{[4-benzyl-5-(5-bromofuran-2-yl)-1,2,4-triazol-3-yl]sulfanyl}-1-(2-methylpiperidin-1-yl)ethanone",Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M-H]-,METLIN
Cc1occc1-c1nnc(SCC(=O)N2CCCC(C)C2)o1,322.122,1,178.76,"2-{[5-(2-methylfuran-3-yl)-1,3,4-oxadiazol-2-yl]sulfanyl}-1-(3-methylpiperidin-1-yl)ethanone",Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+H]+,METLIN
Cc1occc1-c1nnc(SCC(=O)N2CCCC(C)C2)o1,344.1039,1,189.07,"2-{[5-(2-methylfuran-3-yl)-1,3,4-oxadiazol-2-yl]sulfanyl}-1-(3-methylpiperidin-1-yl)ethanone",Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+Na]+,METLIN
O=C(c1ccoc1)N1CCC(NC(=O)C2(S(=O)(=O)c3ccc(Cl)cc3)CCCC2)CC1,465.1245,1,202.94,1-(4-chlorobenzenesulfonyl)-N-[1-(furan-3-carbonyl)piperidin-4-yl]cyclopentane-1-carboxamide,Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+H]+,METLIN
O=C(c1ccoc1)N1CCC(NC(=O)C2(S(=O)(=O)c3ccc(Cl)cc3)CCCC2)CC1,487.1065,1,209.55,1-(4-chlorobenzenesulfonyl)-N-[1-(furan-3-carbonyl)piperidin-4-yl]cyclopentane-1-carboxamide,Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+Na]+,METLIN
O=C(c1ccoc1)N1CCC(NC(=O)C2(S(=O)(=O)c3ccc(Cl)cc3)CCCC2)CC1,463.11,-1,208.21,1-(4-chlorobenzenesulfonyl)-N-[1-(furan-3-carbonyl)piperidin-4-yl]cyclopentane-1-carboxamide,Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M-H]-,METLIN
CC1CC(C)CN(C(=O)CSc2n[nH]c(-c3cccs3)n2)C1,337.1151,1,181.7,"1-(3,5-dimethylpiperidin-1-yl)-2-{[5-(thiophen-2-yl)-2H-1,2,4-triazol-3-yl]sulfanyl}ethanone",Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+H]+,METLIN
CC1CC(C)CN(C(=O)CSc2n[nH]c(-c3cccs3)n2)C1,359.0971,1,187.1,"1-(3,5-dimethylpiperidin-1-yl)-2-{[5-(thiophen-2-yl)-2H-1,2,4-triazol-3-yl]sulfanyl}ethanone",Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+Na]+,METLIN
CC1CC(C)CN(C(=O)CSc2n[nH]c(-c3cccs3)n2)C1,335.1006,-1,177.9,"1-(3,5-dimethylpiperidin-1-yl)-2-{[5-(thiophen-2-yl)-2H-1,2,4-triazol-3-yl]sulfanyl}ethanone",Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M-H]-,METLIN
Cc1noc(C)c1CC(=O)N1CCC2CCCCC2C1,299.173,1,176.38,"2-(3,5-dimethyl-1,2-oxazol-4-yl)-1-(octahydro-1H-isoquinolin-2-yl)ethanone",Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+Na]+,METLIN
Cc1onc(-c2ccccc2Cl)c1C(=O)N1CCC(C(=O)N2CCCCCC2)CC1,430.1892,1,201.6,"1-{1-[3-(2-chlorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]piperidine-4-carbonyl}azepane",Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+H]+,METLIN
Cc1onc(-c2ccccc2Cl)c1C(=O)N1CCC(C(=O)N2CCCCCC2)CC1,452.1711,1,199.64,"1-{1-[3-(2-chlorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]piperidine-4-carbonyl}azepane",Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+Na]+,METLIN
COc1cc(C(=O)NC2CCN(C(=O)C3CC3)CC2)ccc1OCc1cscn1,416.1639,1,192.05,"N-(1-cyclopropanecarbonylpiperidin-4-yl)-3-methoxy-4-(1,3-thiazol-4-ylmethoxy)benzamide",Organoheterocyclic compounds,Piperidines,N-acylpiperidines,[M+H]+,METLIN
